,x,y
3241470649,84.14965986392009,69.44251832615083
3241470652,81.53588195848255,71.61517977339584
3241470657,81.06639839036735,74.22209334742413
3241470660,80.73201111430302,75.830227029821
3241470668,78.08469866823718,78.39371539116101
3496030151,89.90897767566139,65.17564097716543
3241470573,152.1165085753569,38.25621155643815
3241470575,154.26080291267925,38.38648719445323
3241470580,156.27095908789693,40.51572342900996
3241470581,150.23953243270614,42.55810923823989
3241470584,158.78413337172194,43.51486473046183
3241470567,223.9570757881385,37.17058123947994
3241470569,227.876784516689,37.56140815357494
3241470570,217.62383826770161,37.865384642343145
3241470571,215.01006036226406,38.21278634374987
3241470574,220.97441793619828,38.29963676912644
3241470577,230.82590782800094,39.64721917544338
3241470578,212.56395515955944,39.99462087689987
3241470583,205.56098495745618,43.341163879758476
5059978164,236.45971064483868,44.53745844838049
3241470588,202.74599980838508,45.948077453786766
3241470589,147.15722908882728,47.90361283764013
3241470590,201.03765449841347,47.90361283764013
3241470595,197.8212129922938,49.94599864682029
3241470601,165.68745808188658,51.59755754190545
3241470602,144.2425984478175,51.98838445605022
3241470604,196.21251317426083,52.46606179547202
3241470611,142.16441506180553,54.11762069060695
3241470616,194.63734789699234,56.20343171247539
3241470619,189.24307751278585,57.50758890615383
3241470623,186.1262814986048,58.419518372358915
3241470627,180.29606208677527,59.59339992802227
3241470628,170.21078854079312,59.940801629429
3241470629,182.3742454729234,60.20135290550892
3241470632,176.97901695890687,60.98300673369893
3241470634,173.05835010068245,61.809486587905795
3241470598,240.006706908191,50.38025077360358
3241470622,245.73632269813572,57.85499060756055
3241470633,249.75759317810883,61.33180924848399
3241470635,256.8947015425891,62.89511690486401
3241470870,74.74082590786617,137.74617542945464
3241470876,75.87141899017433,141.79592671504838
3241470975,75.33774073009653,181.16858648132512
3241470987,72.25543738621766,182.25421679828335
3241470992,70.27785762195437,183.42809835389693
3241471002,69.84286672414135,184.47030345821662
3241471022,69.07157229091621,187.68517000973156
3241471042,69.54105585903142,189.59728018089666
3241471056,71.78595381823862,192.55299626966024
3241471102,77.28178595386768,199.24328064877005
3241471153,76.29874485005166,204.91237212324
3241471184,73.82964453394844,208.71558026589034
3241471211,69.50752131840312,210.6276904370554
3241471236,68.10002874386757,212.7135014589736
3241471282,66.96081249408599,217.75362775627707
3241471303,67.16201973744722,220.22606325235432
3241471312,68.87036504741882,221.66049608404785
3241471315,71.95362652110772,222.18159863615793
3241471320,73.96378269618926,222.83437763966143
3241471340,75.97393887140694,225.96239376584958
3495906249,74.74082590786617,139.86280434420345
3241470881,78.5311871228176,145.92832598608274
3241470884,80.46469291949525,150.70790100735604
3241470886,87.93714668971373,151.9252077756579
3241470887,82.84372904094329,152.18575905173782
3241470890,91.58953722332032,154.01101879752636
3241470896,92.66168439211766,156.8350584349463
3241470899,92.996071668182,159.31169637090974
3241470902,92.02452812113336,161.44093260546646
3241470905,89.77963016192615,163.5267436273349
3241470911,84.8874197566531,166.91531102960298
3241470913,79.69339848613396,167.22068833165
3241470915,81.0338219795491,168.00234215988976
3241470918,78.21979496028804,168.2194682232814
3241470919,82.70959087870246,168.39316907398478
3241470925,78.42100220378543,170.47898009585322
3241470936,80.43115837886697,176.47586188542837
3241470956,80.02874389200834,179.1262006720952
3241470972,79.25840758845709,180.77635875390155
3241471124,78.01858771679065,202.85037492770857
3241471391,79.15397144774055,234.09831748313223
3241471413,82.28993005662467,239.02357708888567
3241471436,84.55207435091488,245.47152076493825
3241471457,86.86404139124251,250.72877312568312
3241471465,90.31330842200394,253.80355834598245
3241471487,91.12676056346695,257.38683879863373
3241471540,89.99999999999046,261.898858477234
3241471554,89.10893935044972,265.5886007416131
3241471618,89.27661205331883,273.27906582563315
3241471677,90.6170355465978,278.84029467509646
3241471719,94.63830602670707,283.3593184202898
3472769376,108.32327297123676,261.63690638787523
3472769380,118.2399156846759,267.01042625349874
3472769389,124.604771486121,279.67798103578264
3472769411,131.4553990610904,303.6486984342897
3495929047,85.40193542202782,248.21571404357476
3495929048,88.88952764205928,251.67011967148977
5059978166,95.36073584370483,284.7643341724316
3472769408,151.4371945961347,302.4972298916845
3472769413,162.8341477436816,305.3759012482721
3472769418,190.36408929767438,314.97147243691387
3472769070,303.76544984194635,30.694621297154384
3472769075,303.13020983044595,38.50695713931756
3472769079,299.1338507233554,42.73040927561467
3472769071,359.9482609945767,32.91631121030245
3241470640,275.22372329215096,66.2850851204109
3241470645,279.4787774264397,68.32747092964082
3472769088,291.2149084986927,64.22869117809424
3472769091,286.84871131556173,71.13890324725284
5059978934,284.0969627287794,74.6857625537592
3472769080,407.8202548625069,42.926523139326456
3241470609,420.27019258414805,53.44102786076643
3241470610,416.55073296928487,54.00555562561456
3241470612,424.2914630641211,54.179256476317924
3241470613,408.8109610041225,55.48341366999636
3241470614,414.1046277665802,55.87424058409136
3241470618,427.7091118137382,56.569043986954576
3241470626,429.2497844208407,59.39028199771735
3241470637,428.9067739771668,65.18824829697334
3241470641,428.41429529565295,67.65227891312888
3241470651,430.0852735460284,72.37442058862717
3241470659,432.7345022515782,74.6857625537592
3241470675,439.0342052313868,81.81310068625969
3241470725,445.80243364950053,91.71965243021302
3241470735,446.7461914343727,96.626701462894
3241470761,447.7838459327317,99.09073207904954
3241470773,450.0249113729711,100.58539988317521
3241470780,453.5546613011042,102.62778569240514
3498818819,428.7841333716934,70.27600224690106
3241470791,454.57411133470634,106.32313120999905
3241470804,454.6977100699898,115.74640236121625
3241470822,456.31024240685446,121.58359143317479
3241470831,456.9809332183309,123.97337894381144
3241470838,458.6212513175082,126.17265584400086
3241470852,464.19756635050896,129.32028335654027
3241470854,469.04282839903857,129.92683552069835
3472769313,475.31474561653454,137.17464359806314
3472769315,476.94260802913436,145.62014705737855
3472769320,472.94624892217996,151.9546248552097
3472769324,472.3541247484552,160.01630546697345
3472769329,477.7330650570626,167.95331369393693
3472769330,485.16431924885325,170.39633211041263
3472769344,510.0833572865663,206.8090733479898
3472769355,515.5600268276285,229.07360013224405
3472769378,516.4482130880114,262.08656746107386
3472769506,70.38804254098653,408.2614365901
3489882330,75.93178116316908,375.6420978019726
3489882331,76.14448596343387,374.52144715219805
3489882336,75.41726549779438,377.64105839851425
3509957740,75.44600938964476,377.79794948947375
3509957742,75.61368209265002,378.44092279977673
3509957743,75.63667720618481,378.83875378046486
3472769430,90.05748778382741,333.58968216947727
3472769452,79.42512216151616,355.18742181709155
3472769521,58.86940691777625,451.91498183844885
3489882249,69.05624221518097,413.7974507999475
3421979111,232.088722813066,367.23301548880215
3421979112,233.58436332277282,367.46134805867314
3421979113,230.768420044164,367.6322472827691
3421979114,235.035929864894,368.31724499243177
3421979115,229.44811727512584,368.49094584313514
3421979118,236.75194021266515,369.68583959847837
3421979123,238.37884449559112,372.3669962780255
3421979124,239.61099932932188,373.6795583515759
3421979127,241.8980549966308,374.9907196117977
3421979130,243.746287247295,376.35931421784426
3421979131,246.91386413718732,377.55700959979487
3421979141,250.47714860594877,382.2343252492265
3421979149,251.1804158283796,385.4295804143902
3421979160,252.19220082404604,387.19740681440373
3421979175,253.02864807890765,388.79433399032126
3421979191,254.04043307471022,391.2471580999975
3421979196,254.65651049150753,392.9589519675148
3421979225,255.53607358441704,395.18344350732
3421979241,258.08757305737595,398.03549941096315
3421979250,260.1992909840162,400.20255760494365
3421979255,261.7830794290304,401.1719204169735
3472769425,209.75376065926625,325.1427778968333
3472769435,221.29922391497914,338.38606695049447
5059238240,245.54565488173182,377.035907047635
3472769579,27.150522180668936,530.0285345671787
3472769288,49.03803775035056,644.4665772947806
3472769693,41.144006898570375,645.4415433600749
3472769702,69.58704608610097,648.5275350868536
3472769703,75.22563955158044,649.3400068079239
3472769709,28.23799942520151,653.2384702558228
3472769714,66.95602184544425,654.3759306653412
3472769715,35.00431158383134,654.5384250095652
3472769716,62.57066206761022,654.5384250095652
3472769723,30.49343681136607,656.9744393594976
3472769280,87.7560601705933,640.7306081911057
3472769281,107.05183481842595,641.0555968795538
3472769698,115.82351250363173,647.8775577100073
2287644487,219.45194979398883,567.4568654560813
3472769259,201.1689182714965,630.3351726012015
3472769267,170.59499856289486,635.3710964586188
3472769271,191.01945003355175,636.6696503990327
3472769284,161.75337740727468,643.5280323755812
3472769708,152.28609753757377,651.1260437810099
3472769722,167.3919708728903,656.8483661613687
3472769736,167.51652773784767,664.6452930571165
3472769265,228.10865191152072,633.7461530164283
3472769282,239.6359107023406,641.7055742564002
3472769283,245.52553415735485,642.6805403216946
3472769707,251.41419948269524,650.8024559058905
3472769721,251.41419948269524,656.8119450152735
3472769739,259.55926032387407,665.9088266647639
3421979259,280.5672128006462,402.3696157989241
3421979262,282.81115263004335,402.8837142844908
3421979263,278.1038612628586,402.9971801628118
3421979265,266.44629682862956,403.2829460785075
3421979267,276.696368688323,403.5673111808747
3421979268,285.23043020024534,403.5673111808747
3421979269,268.29357094948375,403.7956437507457
3421979275,269.877359394498,404.3657747688086
3421979276,275.3760659192848,404.3657747688086
3421979279,271.46114783937605,404.7650065628253
3421979280,273.00086231680467,404.99333913269624
3421979281,288.1335632844877,405.1642383567922
3421979299,288.57334483094246,407.2178306725015
3421979308,289.1453482801541,408.81475784841905
3421979315,289.84957363225885,411.26758195809526
3421979316,289.84957363225885,412.9793758256126
3421979322,288.22171121965897,414.3479704316094
3421979329,287.1658522564069,416.97169376538153
3421979336,286.5057008718878,421.13491092929627
3421979345,286.59384880719523,425.8122265787279
3421979350,286.77014467767395,428.3224840342289
3421979355,287.5174858675542,430.43210888243436
3421979358,288.39800709013764,432.2013360957267
3421979359,302.7392929002186,434.3109609439321
3421979360,304.4543451183158,434.3683942897071
3421979361,289.84957363225885,434.4258276355319
3421979362,305.2907923733136,434.7676260837238
3421979363,301.3749161637309,434.881091961995
3421979365,307.3584363323682,435.7369888957537
3421979366,299.79112771871667,436.07878734394563
3421979367,291.30114017438,436.2510873813204
3421979368,293.67634377699636,436.6503191752874
3421979369,296.3600651528483,436.9346842777043
3421979370,298.16422343592683,436.9346842777043
3421979371,308.58963303628894,437.10558350180025
3421979376,308.8981508096607,439.33007504155574
3421979379,309.5573440643697,441.78289915123196
3421979383,310.9217208009935,443.7790581211662
3421979389,313.69263198234285,447.0303458187763
3421979394,315.012934751381,448.51380711642264
3421979398,316.59672319639526,450.45253274048235
3421979400,317.2559164511043,452.1068932622247
3421979402,317.6956979975591,453.7038204381422
3421979408,318.39992334966377,455.3007476140598
3421979415,319.3676343777446,457.411773275544
3421979423,323.19536265215595,459.5788314695245
3421979429,326.2307176391553,460.14896248763716
5059238239,312.08489029411993,445.1448511005556
3421979405,381.3519210500818,454.6731832501721
3421979406,377.7886365814565,455.1298483899638
3421979409,383.4195650091364,455.92831197794743
3421979410,374.92957746479976,456.49844299601034
3421979411,385.26683912999056,456.6133096876101
3421979412,372.2899300565334,456.8976747899773
3421979413,370.1341381623075,457.0125414815771
3421979414,368.2427900737316,457.18344070567304
3421979416,386.89470154259044,457.525239153865
3421979417,366.35048385548174,457.75357172373594
3421979419,364.54728370221324,458.7803678815906
3421979420,388.3903420522972,459.23703302138233
3421979421,362.17112196992304,459.40793224547826
3421979424,360.5442176871332,459.5788314695245
3421979426,329.66178020502366,459.80716403944524
3421979427,358.30027785759984,459.86459738522024
3421979428,355.4412187410793,459.97806326354123
3421979431,330.71763916841184,460.7190935057001
3421979433,389.4902749832711,461.63242378523375
3421979434,352.31771581877257,461.68845631772996
3421979436,390.2826482705471,462.6592199430884
3421979438,333.5326243173468,462.94358504545556
3421979439,350.6017054710014,463.3428168394723
3421979444,338.19584171694595,465.5098750334527
3421979447,348.09427996549203,466.0814068648442
3421979452,347.434128580973,468.3058984045997
3421979455,339.91185206485324,468.8760294226626
3421979457,342.1557918942504,470.64385582267613
3421979459,345.98256203898796,470.75732170099707
3421979461,343.3429146307216,471.04308761664305
3421979442,391.7782887803901,464.1987137732309
3421979448,393.8459327393085,466.1374393972906
3421979460,395.95669253613875,470.75732170099707
3421979474,397.76085081921735,473.895143520336
3421979475,398.55226597681946,474.4652745383989
3421979477,402.6434799272069,475.1502722480616
3421979479,404.9755676919115,477.430796320363
3421979482,405.7669828495136,480.96784993366884
3421979484,406.2067643959684,483.2483740059205
3421979487,438.2332087765012,487.69735708553094
3421979488,435.33007569225884,488.0965888794979
3421979490,432.29376257544953,488.89505246748155
3421979491,429.434703458929,489.40915095304825
3421979495,440.5394270383771,489.9624722113673
3421979503,409.19900354505586,491.290443231333
3421979504,425.3875634761271,491.46134245542896
3421979522,410.3420523139415,493.9141665651052
3421979534,419.80070901603284,495.0558294145596
3421979546,411.26664750411055,496.0251922265894
3421979568,412.2343585321913,497.73558528082793
3421979573,417.16106160776656,498.13481707479485
3421979582,416.01705470920706,499.33251245674546
3421979586,414.3891922966072,499.78917759648743
3472769531,445.73440643870623,491.62803923958893
3472769533,440.2634856759597,493.8637372858735
3472769537,442.83223148413776,496.2759378094688
3472769540,442.9213375491191,499.1490059128416
5059238238,394.71304014564066,468.0369422486478
3472769535,459.6541151672255,495.1566879730228
3472769536,514.3911085560502,495.56292383358294
3472769538,455.36265210315065,497.4624266849401
3472769287,290.3832518923366,644.305483763885
3472769695,300.53272013028135,646.0915207369213
3472769729,317.94864424644163,659.7368432111568
3472769730,326.7203219316474,659.8993375553808
3472769731,279.98275366485706,660.8729028073467
3472769740,273.96857334488544,665.9088266647639
3490949162,294.16307368019454,644.9708700871467
3472769735,348.02146210605605,663.7978010032299
3472769737,356.16556481756095,664.7713662552454
3472769742,376.0889144390945,668.9948183915426
3472769743,345.6405097249879,669.1573127357666
3472769745,385.486250838381,669.4823014242147
3472769748,338.24758072246726,671.1072448663555
3472769755,366.06496119578094,676.3042622546682
3472769541,438.31369167387294,504.3180070348813
3472769553,438.0856567980091,515.122480111953
3472769556,440.278815751695,516.9911650704298
3472769563,440.1533007569276,521.702100239399
3472769565,439.0255820637772,523.7318787287712
3472769566,435.329117562585,523.8131259008833
3472769572,433.6370604580225,527.794237334173
3472769590,433.07368017628426,536.0786472625929
3472769611,424.4026061128272,558.4636439917115
3472769633,418.64424643103206,582.4707825363137
3472769243,419.3523043019685,606.3630543893659
3472769250,424.5798601131159,618.309190315892
3472769291,424.5798601131159,645.1865953372595
3472769712,420.94759030375013,653.8015972073424
3472769724,442.1893264348378,657.4058898596237
3472769726,447.82791990031734,658.2169607674153
3472769741,420.3755868545384,667.0084651148586
3472769744,411.67385263961086,669.3198070799906
3472769756,397.51461147846044,679.0666661063274
3472769757,401.90092938583217,679.0666661063274
3472769699,464.74370029702806,648.3090082101334
3472769705,456.59863945584925,649.9339516523239
3472769727,473.89096483658983,659.3544211769337
3472769728,489.553511545519,659.3544211769337
3472769732,501.456357190831,661.3043533075225
3472769734,479.4040433074381,662.1154242152643
3486696600,482.3244227268996,661.3211630672664
3486696648,512.7795343489956,661.4752525316185
3472769771,177.9170259653272,690.3095937501182
3472769784,191.19862029318824,706.228436230062
3472769786,195.5839800708861,716.6238718199663
3472769791,199.4682379994606,735.1412229940664
3472769794,199.2181661397358,749.2712268743169
3472769797,194.45626137787193,760.1541454968434
3472769801,193.82964453384494,773.310584125128
3472769808,203.97911277192586,793.9389609607125
3472769809,212.2496886078721,795.4000092453504
3472769812,218.01283893844507,803.8469135179944
3472769822,244.82705758356576,848.8368346661808
3504093635,249.33697422635714,854.6109871390998
2313807897,307.0920762670982,766.1342175266748
3472769836,272.3934080674808,882.6188485034425
3472769860,304.3451183290937,916.7244502157738
3472769861,311.7380473316143,918.8354758772581
3472769868,326.7739771965165,929.5544993422818
3479304212,265.9509437578218,874.723864675789
3472769867,361.8587716777196,929.3920049980577
3472769869,344.6919612916102,929.5544993422818
3472769870,338.8032959662698,932.1530080364381
3472769871,389.6751940213594,935.4014941074408
3472769854,429.6464501293837,905.1929550296798
3472769856,424.8845453675198,912.1774102043572
3472769857,418.2437482035212,912.9898819254277
3472769862,413.73287343105596,919.1604645657061
3472769864,400.2002491137963,925.3324480193132
3472769844,503.949410750279,890.7393632743098
3472769849,474.2531378748307,895.1239089415023
3515914025,488.54843345784207,893.0128832800181
3472769394,522.0724346077018,283.9658705844479
3472769421,523.5527450416733,319.08706194815454
3472769434,533.7654498419068,336.5524023247842
3472769444,533.7654498419068,349.02664487001357
3472769453,541.018491903871,357.0883254817773
3472769463,540.7224298170768,369.56256802700665
3472769469,566.2498802337875,371.2477464415795
3472769470,550.5442176870828,375.84801735888493
3472769474,579.127143815306,378.54038054496124
3472769483,556.0917888282332,385.21245435099854
3481110596,552.639647408314,374.77079192179866
3492767926,552.9031330842901,379.83052960550316
3472769451,634.9276612053185,354.93527542093335
3472769462,623.6782600363999,368.5609865087678
3472769473,607.9888856951044,377.77273484985795
3472769482,592.5955734406031,383.9139004105847
3479049683,583.2068602089261,380.1681256137094
3506734259,584.1429529558625,380.57296066094085
3472769513,570.6400306601271,423.2081146313568
3472769528,584.9334099837907,481.99464609152346
3472769534,584.5147072913868,494.61317240790436
3173000331,651.4218645204676,356.5588180497455
3472769449,648.3970489604256,353.3999840307268
3472769464,674.8912522755434,369.71245505142275
3472769465,664.3824853885155,370.0962778989246
3472769471,686.4357574015824,376.4293548834272
3472769475,702.5064673756857,378.83875378046486
3472769478,682.7354603812861,382.76243186792976
3472769484,707.3795151863918,385.3861552017019
3472769497,707.8221711220044,397.90802539955547
3472769498,711.8980549966567,399.51615908195237
3472769504,712.4298169972506,405.26089447531956
3472769507,708.6193350579222,409.16636198976175
3481146861,706.5603142666132,384.28511593832843
3472769515,705.2524671840164,430.4181007492979
3472769519,701.9747053750918,444.43323793794855
3472769524,701.7974513749393,460.7457089585947
3472769525,696.2153875634867,468.67151067907884
3472769532,696.8352974992519,493.48411687825785
3472769509,710.4800229951637,416.5192310655756
3472769514,708.4420810577695,424.78963286085906
3472769517,705.7842291846102,438.4601699746606
3472769543,544.3249976046459,506.01159032932617
3472769544,579.8045415349081,506.6895839724455
3472769706,546.4395899204441,650.4200338716674
3472769733,533.7846124364738,661.7918363401449
3472769285,586.1598160390697,643.9230617296123
3472769286,626.8832039858884,644.2480504180603
3472769289,629.8898150810372,644.5730391065083
3472769701,632.3569991376565,648.4995188206304
3472769710,594.5549487401095,653.5074264117746
3472769713,627.5960525054666,654.3479143990683
3472769717,621.4946823799976,654.8059803521885
3472769746,626.5928906774097,669.6167795021657
3472769752,628.7237711986169,673.6777372942388
3472769549,766.7414007856819,511.74932165615
3472769550,707.6449171218519,512.783121880548
3472769555,750.0852735461156,515.8845225537917
3472769564,744.0595956692404,522.2021905918292
3472769576,725.099166427146,529.5536588543144
3472769261,661.0989748011393,632.5932836604945
3472769263,672.6271917217692,632.9182723488927
3472769266,647.3162786241548,634.7043093219787
3472769268,657.591261856867,635.5167810430491
3472769273,675.5092459519607,637.4667131736379
3472769276,695.0560505893282,637.791701862086
3472769290,701.0702309092998,644.9386513809875
3472769277,737.2827440835171,638.116690550534
3472769279,750.4388234167468,639.577738835172
3472769694,754.8241831944447,645.7511231020579
3472769696,719.1137299990247,646.5635948231283
3472769711,767.8557056625809,653.5480499978058
3494650018,738.66340902555,638.2693792015576
3472769546,801.4736035259276,510.715521431752
3472769547,794.2972118425034,510.94525481495157
3472769560,827.8767845165801,519.5602566850343
3472769561,811.1305930823586,520.2494568346331
3472769562,775.0704225352752,520.7089236010321
3472769568,821.1430487687685,524.4995244238745
3472769558,859.5956692536874,519.1007899186353
3472769574,875.6328446871624,528.6347253215163
3472769575,867.3929290025505,528.9793253963156
3472769581,879.8850244322934,531.8509926863599
3472769582,887.4168822458328,531.8509926863599
3472769720,777.1275270672363,655.8215700035141
3472769749,820.7329692441103,671.2529294508356
3472769750,826.4961195745472,671.2529294508356
3472769751,797.4264635431258,673.2028615814244
3472769753,814.9688607837273,673.8528389582707
3472769760,836.5200728178606,681.3247771656203
3472769762,873.9858196799956,685.0607462692951
3472769764,882.1299223915006,686.034311521261
3472769584,944.2186452045544,539.0988007637246
3472769585,948.9748011881027,538.490847786238
3472769594,935.703746287199,540.9268621361703
3472769596,923.1723675385123,545.9613851802092
3472769599,895.8330938009234,544.3728628841636
3472769600,904.2502634856878,544.6025962673632
3472769603,908.857909360934,548.9675305482542
3472769597,958.9862987448388,541.6973094578809
3472769607,960.9198045415164,551.2956822731301
3472769616,963.4262719172158,559.4456141235493
3472769622,964.0921720800504,569.5552837977577
3472769624,965.0953339082434,575.7580851442452
3472769645,964.8328063619413,589.6359426282877
3472769747,941.2714381527264,673.9466934501907
3472769759,933.1474561655984,684.8562275257113
3472769763,917.0892018779363,685.7093228328129
3472769765,922.4767653540172,686.359300209709
3472769766,927.9898438248654,686.8467832423313
3472769767,903.6820925553079,687.3342662750034
3472769247,962.2544792564797,609.7039941390098
3472769253,963.6849669445501,620.8390591577443
3472769258,965.4584650761582,629.0100032078432
3472769292,975.0052697135569,641.8386515210724
3472769649,964.0136054421627,600.661744208687
3472769754,979.4759030372683,675.6612889443651
3472769769,984.5032097345922,685.5048040892292
3472769781,628.3472262144509,703.4029957793135
3472769787,624.5884832806438,718.0204826922361
3472769789,618.1977579765061,728.7409069705884
3472769793,618.1977579765061,739.6238255931149
3472769796,619.8265785187799,752.131687657832
3472769799,614.0634281882069,764.8006432534445
3472769804,612.1835776563984,783.1540992700418
3472769807,605.6682954871671,791.7620970735314
3472769813,604.7906486538777,804.1060639807457
3472769817,609.4270384209742,821.3234604011034
3472769827,609.1242694260542,867.3051573743779
3472769828,629.49985628062,867.565708650408
3472769829,637.0317140941593,867.9103087252074
3472769830,610.2519881192046,870.0661604127085
3472769831,620.5518827249355,870.7819760152516
3534008047,631.5607933314127,867.659563142328
3534009484,635.2639647408668,867.8290615530954
3472769838,541.2886844878366,884.8923685091507
3472769839,544.283798026218,886.9053372387791
3472769842,545.1700680272533,890.0053370986943
3472769843,527.13040145636,890.5768689300858
3472769846,567.2262144294779,891.9860871221634
3472769847,551.8146977100836,892.3026709307396
3472769850,551.8146977100836,895.5175374822545
3472769851,545.2582159624245,898.7338048470981
3472769852,547.650665900124,899.8824717630959
3472769833,610.3295966274185,876.0700462688271
3472769832,649.3465555236133,873.4239099220962
3472769837,658.3845932739531,882.9550436983699
3472769841,667.1553128293488,889.8456443811274
3472769845,675.9269905145546,890.7645779139257
3472769848,678.7620963878664,894.3254453535685
3472769855,680.8000383252607,906.2687796534374
3472769858,686.8247580721896,913.3891137193946
3472769872,691.3289259365293,937.2183489734072
3472769874,696.3437769474119,941.073387208568
3472769875,701.1286768228106,950.7193876764413
3472769877,704.4955446967164,960.022188882844
3472769876,716.1023282552342,959.5627221164449
3472769879,726.9119478776979,966.3384561076027
3472769880,731.4304876880989,973.1127892854319
3472769882,739.9358053080347,975.6398565006767
3472769883,743.6571811823818,975.8695898838763
3472769885,731.784995688404,977.3614560613448
3472769886,737.8978633707766,978.165522902593
3472769890,754.3776947398643,987.5817899872669
3472769893,754.0231867395592,992.4061910345073
3472769896,757.6564146785988,995.5061908944224
3472769898,766.3389862988233,997.916990604739
3491277765,761.8635623263341,996.6744691967715
3472769775,889.39733639939,693.0187666959384
3472769776,864.8385551404339,693.8312384170088
3472769777,841.2819775797245,693.9937327612329
3472769778,849.1760084315048,698.0546905533059
3472769770,924.6066877455504,689.2827975922636
3472769772,895.4115167193617,692.6937780074903
3472769774,909.9463447351404,692.8562723517144
3461496239,999.9894605729065,736.6260851049916
3461496242,993.9273737663814,747.4795866480162
3472769780,994.0289355179401,699.0702802046812
3472769785,992.9098399923994,729.3194428685232
3461496253,946.6781642233741,855.8493061071313
3461496249,980.6783558493386,784.8714963907739
3461496252,976.723196320812,821.5503921576458
5211231322,960.2749832327326,849.4335811371882
3345662201,861.1497556769051,948.39683920483
3461496258,846.3782696176528,957.1379142729919
3472769889,820.4234933410647,987.5131501349628
3472769891,802.6933026732171,991.6539542858193
3472769892,799.0600747341774,991.8976958021553
3472769894,806.5775606016554,994.1712158078636
3472769895,811.026156941642,994.7399460126477
3472769899,794.4236849669447,998.0696792557625
3472769900,775.1106639838929,999.9845910535349
3461496260,855.3808565680165,977.2129698502573
