,familyId,homeId,schoolId,workplaceId,age,sex,infected,infectionTime,type,education,homeX,homeY,susceptibility
41,10,341942377,0,342184925,40,Male,False,0,working,7,334.565104915249,385.7769821158169,0.00019677157841920003
42,11,341654284,0,341672988,43,Female,False,0,working,6,239.1813739580911,510.6376362115888,0.0007923506034527998
43,11,341654284,0,0,10,Male,False,0,none,5,239.1813739580911,510.6376362115888,3.0145172805880896e-05
44,11,341654284,0,0,69,Female,False,0,none,6,239.1813739580911,510.6376362115888,0.00046928392436699996
45,11,341654284,0,342152872,26,Male,False,0,working,8,239.1813739580911,510.6376362115888,0.0002033784192034
46,12,342541999,0,0,54,Female,False,0,none,3,841.9921433362158,674.3694589078289,0.0004479270756768
47,12,342541999,226058970,0,16,Male,False,0,student,11,841.9921433362158,674.3694589078289,0.00011899204866173332
48,12,342541999,0,341356291,28,Female,False,0,working,8,841.9921433362158,674.3694589078289,0.0002033784192034
49,12,342541999,226058972,0,13,Female,False,0,student,8,841.9921433362158,674.3694589078289,4.80730618754231e-05
50,13,340927843,226058967,0,15,Female,False,0,student,10,180.3854875283599,199.2456153376096,0.00012749148070899998
51,13,340927843,0,0,18,Male,False,0,none,11,180.3854875283599,199.2456153376096,0.00011899204866173332
52,13,340927843,0,0,16,Female,False,0,none,6,180.3854875283599,199.2456153376096,0.00016389198513710727
53,13,340927843,226058165,0,12,Male,False,0,student,7,180.3854875283599,199.2456153376096,4.80730618754231e-05
54,14,343323447,0,0,26,Female,False,0,none,14,335.59821514121086,808.0417490394775,0.00010653155291606668
55,14,343323447,0,0,47,Male,False,0,none,13,335.59821514121086,808.0417490394775,0.00012959997054560001
56,14,343323447,0,0,75,Male,False,0,none,16,335.59821514121086,808.0417490394775,0.0003230878938036
57,14,343323447,0,341672573,39,Female,False,0,working,10,335.59821514121086,808.0417490394775,0.000400626948922
58,15,341512293,0,0,2,Female,False,0,none,0,119.48404713998829,576.7547638158672,7.15729052131657e-05
59,15,341512293,0,0,30,Female,False,0,none,10,119.48404713998829,576.7547638158672,0.000136700220672
60,15,341512293,0,0,54,Female,False,0,none,10,119.48404713998829,576.7547638158672,0.000186636281532
61,15,341512293,0,341670443,43,Female,False,0,working,7,119.48404713998829,576.7547638158672,0.00019677157841920003
62,15,341512293,226058975,0,14,Male,False,0,student,9,119.48404713998829,576.7547638158672,3.0145172805880896e-05
63,16,343065367,0,0,42,Male,False,0,none,10,410.1655648174736,162.10940071808085,0.00012298223651200003
64,16,343065367,0,0,65,Male,False,0,none,10,410.1655648174736,162.10940071808085,0.000260713291315
65,16,343065367,0,342483273,27,Female,False,0,working,12,410.1655648174736,162.10940071808085,0.00012590092617353334
66,16,343065367,0,0,27,Male,False,0,none,6,410.1655648174736,162.10940071808085,0.0002614865389758
67,16,343065367,0,0,22,Male,False,0,none,11,410.1655648174736,162.10940071808085,0.00013948181754920003
68,16,343065367,0,341653149,28,Female,False,0,working,10,410.1655648174736,162.10940071808085,0.000325278701784
69,17,342659013,0,0,37,Female,False,0,none,10,398.0781833860245,188.1401541735091,0.000128350224671
70,17,342659013,0,0,33,Male,False,0,none,11,398.0781833860245,188.1401541735091,0.0001275868726272
71,17,342659013,0,0,79,Male,False,0,none,9,398.0781833860245,188.1401541735091,0.000267306194256
72,17,342659013,0,0,58,Female,False,0,none,5,398.0781833860245,188.1401541735091,0.000978470733198
73,17,342659013,226058975,0,9,Male,False,0,student,4,398.0781833860245,188.1401541735091,6.336598163834499e-05
74,18,341509941,0,0,42,Male,False,0,none,13,51.98639455786891,537.889618712609,9.838578920960003e-05
75,18,341509941,0,0,57,Male,False,0,none,11,51.98639455786891,537.889618712609,0.00045661967549240004
76,18,341509941,226058976,0,9,Male,False,0,student,4,51.98639455786891,537.889618712609,4.18220521301247e-05
77,18,341509941,0,0,17,Female,False,0,none,10,51.98639455786891,537.889618712609,0.00012749148070899998
78,18,341509941,0,341979965,28,Female,False,0,working,3,51.98639455786891,537.889618712609,0.0007806688842816001
79,18,341509941,226058165,0,11,Male,False,0,student,6,51.98639455786891,537.889618712609,4.80730618754231e-05
80,19,342087310,0,0,35,Female,False,0,none,6,732.4655871738582,766.5509594870664,0.00023103040440779996
81,19,342087310,0,0,18,Female,False,0,none,0,732.4655871738582,766.5509594870664,0.00038247444212699994
82,19,342087310,0,341419408,42,Female,False,0,working,12,732.4655871738582,766.5509594870664,0.0001065846049770667
83,20,342084846,0,342248161,21,Female,False,0,working,5,606.486538277299,779.5624139375087,0.00029888960903400003
84,20,342084846,0,0,36,Female,False,0,none,9,606.486538277299,779.5624139375087,0.00015402026960519997
85,20,342084846,0,0,29,Male,False,0,none,17,606.486538277299,779.5624139375087,7.747749302986667e-05
86,20,342084846,0,341655405,28,Female,False,0,working,12,606.486538277299,779.5624139375087,0.0002819082082128
87,20,342084846,0,342492827,50,Male,False,0,working,12,606.486538277299,779.5624139375087,0.0003190466378181333
88,21,341655409,0,0,26,Female,False,0,none,12,218.24585608891263,547.2700249764894,0.00012590092617353334
89,21,341655409,345052178,0,9,Male,False,0,student,4,218.24585608891263,547.2700249764894,6.336598163834499e-05
90,21,341655409,226058969,0,14,Female,False,0,student,9,218.24585608891263,547.2700249764894,4.80730618754231e-05
91,21,341655409,226058970,0,15,Male,False,0,student,10,218.24585608891263,547.2700249764894,9.10511028539485e-05
92,22,343743784,0,343739166,25,Male,False,0,working,9,820.7576889911123,848.9755151841176,0.00039033444214080004
93,22,343743784,0,342152856,36,Female,False,0,working,12,820.7576889911123,848.9755151841176,0.0003472100223990667
94,22,343743784,0,0,78,Male,False,0,none,4,820.7576889911123,848.9755151841176,0.0011846556106132
95,22,343743784,226058974,0,10,Male,False,0,student,5,820.7576889911123,848.9755151841176,4.80730618754231e-05
96,23,341671256,0,0,18,Female,False,0,none,10,737.2444188943016,797.0140263436776,0.00012749148070899998
97,23,341671256,0,0,47,Female,False,0,none,9,737.2444188943016,797.0140263436776,0.00019439995581839998
98,23,341671256,0,0,23,Male,False,0,none,12,737.2444188943016,797.0140263436776,0.00018937431935153333
99,23,341671256,0,0,18,Female,False,0,none,5,737.2444188943016,797.0140263436776,0.000182102205707897
100,24,341487081,0,341658649,37,Female,False,0,working,6,579.8934559739274,622.6264969441089,0.0007211285080596
101,24,341487081,0,0,37,Female,False,0,none,11,579.8934559739274,622.6264969441089,0.0003739184856605334
102,24,341487081,0,0,81,Male,False,0,none,6,579.8934559739274,622.6264969441089,0.00040095929138399993
103,24,341487081,0,0,63,Female,False,0,none,12,579.8934559739274,622.6264969441089,0.0001986769181895333
104,25,342542024,0,342046745,52,Female,False,0,working,6,831.9057200344888,671.8552791750875,0.0006626353246991999
105,25,342542024,0,341672573,29,Male,False,0,working,12,831.9057200344888,671.8552791750875,0.00012590092617353334
106,25,342542024,0,0,42,Female,False,0,none,16,831.9057200344888,671.8552791750875,7.378934190720002e-05
107,25,342542024,226058162,0,14,Male,False,0,student,9,831.9057200344888,671.8552791750875,3.0145172805880896e-05
108,26,342943951,0,205604983,46,Male,False,0,working,16,410.1059691482724,288.43558570106256,0.00022454320866839998
109,26,342943951,226058162,0,11,Female,False,0,student,6,410.1059691482724,288.43558570106256,4.80730618754231e-05
110,26,342943951,226058970,0,13,Male,False,0,student,8,410.1059691482724,288.43558570106256,3.0145172805880896e-05
111,26,342943951,226058975,0,13,Male,False,0,student,8,410.1059691482724,288.43558570106256,4.80730618754231e-05
112,27,342084889,0,0,5,Male,False,0,none,0,417.2296636964742,790.7930144241475,4.18220521301247e-05
113,27,342084889,226058165,0,11,Male,False,0,student,6,417.2296636964742,790.7930144241475,4.80730618754231e-05
114,28,341357538,0,342047835,27,Male,False,0,working,14,335.7943853597947,253.03171021095318,0.00010653155291606668
115,28,341357538,0,0,59,Male,False,0,none,11,335.7943853597947,253.03171021095318,0.00045661967549240004
116,28,341357538,0,342152887,42,Female,False,0,working,7,335.7943853597947,253.03171021095318,0.00019677157841920003
117,28,341357538,0,0,27,Female,False,0,none,8,335.7943853597947,253.03171021095318,0.0002033784192034
118,28,341357538,226058975,0,11,Male,False,0,student,6,335.7943853597947,253.03171021095318,4.80730618754231e-05
119,29,345054004,0,0,80,Male,False,0,none,10,95.46383060271454,381.2593591839521,0.00022275516187999998
120,29,345054004,0,0,24,Female,False,0,none,10,95.46383060271454,381.2593591839521,0.00014944480451700002
121,29,345054004,0,0,19,Male,False,0,none,8,95.46383060271454,381.2593591839521,0.00017848807299259995
122,29,345054004,0,0,24,Female,False,0,none,11,95.46383060271454,381.2593591839521,0.00020394157468626666
123,29,345054004,0,345054877,37,Male,False,0,working,10,95.46383060271454,381.2593591839521,0.000128350224671
124,30,342248963,0,0,19,Female,False,0,none,11,620.522563955199,646.1478334320733,8.498102933035193e-05
125,30,342248963,345052178,0,5,Female,False,0,student,0,620.522563955199,646.1478334320733,6.336598163834499e-05
126,30,342248963,0,341672988,29,Female,False,0,working,12,620.522563955199,646.1478334320733,0.00012590092617353334
127,31,341979944,342542001,0,17,Female,False,0,student,12,830.4646929194339,810.5909891282747,7.891095580675536e-05
128,31,341979944,342542001,0,24,Female,False,0,student,11,830.4646929194339,810.5909891282747,0.00020394157468626666
129,31,341979944,0,205604983,47,Female,False,0,working,12,830.4646929194339,810.5909891282747,0.00014039996809106666
130,31,341979944,0,342214563,39,Male,False,0,working,10,830.4646929194339,810.5909891282747,0.000400626948922
131,32,341356289,0,0,38,Female,False,0,none,9,275.1773498131846,270.20820288260404,0.0004807523387064
132,32,341356289,226058976,0,14,Female,False,0,student,9,275.1773498131846,270.20820288260404,4.80730618754231e-05
133,32,341356289,226058972,0,17,Male,False,0,student,11,275.1773498131846,270.20820288260404,0.00011899204866173332
134,32,341356289,0,341978298,38,Male,False,0,working,12,275.1773498131846,270.20820288260404,0.00011123686138153333
135,32,341356289,0,342084848,54,Male,False,0,working,11,275.1773498131846,270.20820288260404,0.0001741938627632
136,32,341356289,0,342248969,39,Male,False,0,working,6,275.1773498131846,270.20820288260404,0.0007211285080596
137,33,341477893,0,0,26,Female,False,0,none,3,471.54527162983527,830.6859362545669,0.0003486487186344
138,33,341477893,0,0,17,Male,False,0,none,6,471.54527162983527,830.6859362545669,0.00022948466527619995
139,33,341477893,0,0,56,Male,False,0,none,5,471.54527162983527,830.6859362545669,0.00044912987256599997
140,33,341477893,341871197,0,11,Female,False,0,student,6,471.54527162983527,830.6859362545669,4.80730618754231e-05
141,33,341477893,226058974,0,11,Male,False,0,student,6,471.54527162983527,830.6859362545669,3.0145172805880896e-05
142,34,342641430,226058967,0,9,Female,False,0,student,4,200.66053463638863,309.6492223384893,4.18220521301247e-05
143,34,342641430,0,0,30,Female,False,0,none,10,200.66053463638863,309.6492223384893,0.00040426535457999997
144,34,342641430,226058162,0,6,Female,False,0,student,1,200.66053463638863,309.6492223384893,6.336598163834499e-05
145,34,342641430,0,0,19,Male,False,0,none,9,200.66053463638863,309.6492223384893,0.00015298977685079996
146,34,342641430,226058977,0,6,Female,False,0,student,1,200.66053463638863,309.6492223384893,6.336598163834499e-05
147,35,342355407,0,0,18,Female,False,0,none,5,675.3563284468862,761.8146695971419,0.000182102205707897
148,35,342355407,0,0,19,Female,False,0,none,9,675.3563284468862,761.8146695971419,0.00010926132342473819
149,35,342355407,0,0,23,Male,False,0,none,8,675.3563284468862,761.8146695971419,0.00020922272632380002
150,35,342355407,0,0,38,Male,False,0,none,16,675.3563284468862,761.8146695971419,7.701013480259999e-05
151,36,342355439,0,0,25,Female,False,0,none,12,610.3025773689811,764.4361516296083,0.0002819082082128
152,36,342355439,0,0,32,Male,False,0,none,10,610.3025773689811,764.4361516296083,0.000136700220672
153,36,342355439,0,0,57,Female,False,0,none,14,610.3025773689811,764.4361516296083,0.0001646809532742
154,36,342355439,226058967,0,6,Male,False,0,student,11,610.3025773689811,764.4361516296083,3.903391532144972e-05
155,36,342355439,0,0,85,Female,False,0,none,14,610.3025773689811,764.4361516296083,0.00016335378537866668
156,37,342492826,0,0,20,Female,False,0,none,11,444.25697039381083,284.984822187762,0.00013948181754920003
157,37,342492826,0,0,79,Female,False,0,none,17,444.25697039381083,284.984822187762,0.00011880275300266665
158,37,342492826,0,0,41,Female,False,0,none,9,444.25697039381083,284.984822187762,0.0005282337356351999
159,37,342492826,0,341690202,46,Male,False,0,working,11,444.25697039381083,284.984822187762,0.00015119996563653333
160,38,342254526,226058162,0,14,Female,False,0,student,9,243.17562517968122,786.5530326907622,4.80730618754231e-05
161,38,342254526,0,0,29,Male,False,0,none,3,243.17562517968122,786.5530326907622,0.0003486487186344
162,38,342254526,0,0,34,Female,False,0,none,11,243.17562517968122,786.5530326907622,0.0001275868726272
163,38,342254526,345052178,0,13,Male,False,0,student,8,243.17562517968122,786.5530326907622,4.80730618754231e-05
164,38,342254526,345052178,0,21,Female,False,0,student,10,243.17562517968122,786.5530326907622,0.000218508830021
165,38,342254526,0,342070587,45,Female,False,0,working,11,243.17562517968122,786.5530326907622,0.0003492894357064
166,39,342463731,0,340926577,37,Male,False,0,working,12,807.2944332662722,591.8663175839832,0.0003472100223990667
167,39,342463731,341871197,0,15,Male,False,0,student,10,807.2944332662722,591.8663175839832,0.00012749148070899998
168,39,342463731,0,0,27,Female,False,0,none,5,807.2944332662722,591.8663175839832,0.000290540598862
169,39,342463731,226058976,0,5,Male,False,0,student,0,807.2944332662722,591.8663175839832,6.336598163834499e-05
170,39,342463731,226058165,0,21,Male,False,0,student,10,807.2944332662722,591.8663175839832,0.00014944480451700002
171,40,340942101,342542001,0,23,Female,False,0,student,10,116.76267126574244,50.060865338420065,0.00014944480451700002
172,40,340942101,0,0,18,Male,False,0,none,8,116.76267126574244,50.060865338420065,0.0001274715439955279
173,40,340942101,226058160,0,16,Female,False,0,student,10,116.76267126574244,50.060865338420065,9.10511028539485e-05
174,41,342357162,0,0,10,Male,False,0,none,5,397.1331693867244,357.33191135217135,4.80730618754231e-05
175,41,342357162,0,341668919,38,Male,False,0,working,12,397.1331693867244,357.33191135217135,0.00011123686138153333
176,41,342357162,226058969,0,11,Male,False,0,student,6,397.1331693867244,357.33191135217135,3.0145172805880896e-05
177,41,342357162,0,0,39,Female,False,0,none,10,397.1331693867244,357.33191135217135,0.000128350224671
178,41,342357162,0,342432421,25,Male,False,0,working,10,397.1331693867244,357.33191135217135,0.000325278701784
179,42,341478785,0,0,71,Male,False,0,none,16,278.7352687554184,804.5128601665974,0.0001753416244434
180,42,341478785,0,0,54,Female,False,0,none,4,278.7352687554184,804.5128601665974,0.0008098876190767999
181,42,341478785,0,0,24,Female,False,0,none,10,278.7352687554184,804.5128601665974,0.00014944480451700002
182,43,342054673,0,0,5,Male,False,0,none,0,308.88741975663237,504.2322772601677,6.336598163834499e-05
183,43,342054673,345052178,0,15,Male,False,0,student,12,308.88741975663237,504.2322772601677,0.00011049261661446665
184,43,342054673,0,341871183,26,Male,False,0,working,12,308.88741975663237,504.2322772601677,0.0002819082082128
185,44,342492785,0,342070430,28,Female,False,0,working,10,616.1285810098643,439.6035138001192,0.000325278701784
186,44,342492785,342542001,0,14,Female,False,0,student,9,616.1285810098643,439.6035138001192,4.80730618754231e-05
187,44,342492785,0,0,17,Male,False,0,none,10,616.1285810098643,439.6035138001192,0.00012749148070899998
188,44,342492785,226058165,0,10,Male,False,0,student,5,616.1285810098643,439.6035138001192,3.0145172805880896e-05
189,45,342070543,0,0,31,Male,False,0,none,11,400.8753473220721,860.9583524193947,0.0001275868726272
190,45,342070543,0,0,54,Female,False,0,none,12,400.8753473220721,860.9583524193947,0.00016175144399440002
191,45,342070543,0,0,22,Female,False,0,none,10,400.8753473220721,860.9583524193947,0.00014944480451700002
192,45,342070543,0,342632852,44,Female,False,0,working,13,400.8753473220721,860.9583524193947,9.838578920960003e-05
193,46,341707336,0,341711909,33,Female,False,0,working,2,778.8209255533422,729.4791355861099,0.00035542057374720004
194,46,341707336,0,341670443,32,Male,False,0,working,10,778.8209255533422,729.4791355861099,0.00040426535457999997
195,46,341707336,342542001,0,13,Female,False,0,student,8,778.8209255533422,729.4791355861099,3.0145172805880896e-05
196,46,341707336,0,0,79,Female,False,0,none,5,778.8209255533422,729.4791355861099,0.001076959646012
197,46,341707336,0,0,23,Male,False,0,none,11,778.8209255533422,729.4791355861099,0.00020394157468626666
198,46,341707336,0,0,2,Female,False,0,none,0,778.8209255533422,729.4791355861099,7.15729052131657e-05
199,47,341487086,0,0,43,Male,False,0,none,12,709.0363131168314,642.9279239526551,0.0001065846049770667
200,47,341487086,226058970,0,10,Female,False,0,student,5,709.0363131168314,642.9279239526551,3.0145172805880896e-05
201,47,341487086,0,341419408,26,Male,False,0,working,4,709.0363131168314,642.9279239526551,0.0007156131439248001
202,47,341487086,226058975,0,10,Female,False,0,student,5,709.0363131168314,642.9279239526551,4.80730618754231e-05
203,47,341487086,0,0,55,Male,False,0,none,10,709.0363131168314,642.9279239526551,0.00022456493628299998
204,47,341487086,0,0,19,Male,False,0,none,9,709.0363131168314,642.9279239526551,0.00015298977685079996
205,48,343485594,0,0,33,Male,False,0,none,11,619.4224393983177,796.3842206785138,0.0001275868726272
206,48,343485594,226058975,0,14,Female,False,0,student,9,619.4224393983177,796.3842206785138,3.0145172805880896e-05
207,48,343485594,0,0,45,Male,False,0,none,5,619.4224393983177,796.3842206785138,0.000323999926364
208,48,343485594,0,0,70,Female,False,0,none,12,619.4224393983177,796.3842206785138,0.0005258345910904666
209,49,343485609,0,0,19,Male,False,0,none,11,632.096579476882,770.1030018028421,0.00011899204866173332
210,49,343485609,0,0,57,Male,False,0,none,11,632.096579476882,770.1030018028421,0.0002095939405308
211,49,343485609,0,0,69,Female,False,0,none,16,632.096579476882,770.1030018028421,0.00015642797478899998
212,49,343485609,0,0,52,Female,False,0,none,3,632.096579476882,770.1030018028421,0.0004479270756768
213,50,343085112,226058967,0,11,Female,False,0,student,6,391.42895468046,789.2000095255099,4.80730618754231e-05
214,50,343085112,0,342625840,25,Male,False,0,working,11,391.42895468046,789.2000095255099,0.0001355856128022667
215,50,343085112,0,342254528,29,Female,False,0,working,13,391.42895468046,789.2000095255099,0.00011621623954480001
216,50,343085112,0,0,19,Male,False,0,none,7,391.42895468046,789.2000095255099,0.00014568176456631758
217,50,343085112,0,0,80,Female,False,0,none,9,391.42895468046,789.2000095255099,0.0006461757876072
218,51,705913273,0,0,43,Male,False,0,none,15,497.6661876017871,820.7185892128798,8.19881576746667e-05
219,51,705913273,0,0,2,Female,False,0,none,0,497.6661876017871,820.7185892128798,7.15729052131657e-05
220,51,705913273,0,342628494,29,Male,False,0,working,8,497.6661876017871,820.7185892128798,0.0002033784192034
221,51,705913273,0,0,35,Female,False,0,none,7,497.6661876017871,820.7185892128798,0.0006410031182752
222,52,341707174,226058160,0,8,Male,False,0,student,3,797.7794385359799,762.9185104871825,6.336598163834499e-05
223,52,341707174,0,0,0,Female,False,0,none,0,797.7794385359799,762.9185104871825,7.15729052131657e-05
224,52,341707174,0,0,19,Male,False,0,none,10,797.7794385359799,762.9185104871825,0.00012749148070899998
225,52,341707174,0,343563772,54,Male,False,0,working,4,797.7794385359799,762.9185104871825,0.0008098876190767999
226,53,341655945,226058970,0,13,Female,False,0,student,8,216.801899834394,570.8340262356378,4.80730618754231e-05
227,53,341655945,0,0,0,Female,False,0,none,0,216.801899834394,570.8340262356378,7.15729052131657e-05
228,53,341655945,0,341672573,43,Female,False,0,working,12,216.801899834394,570.8340262356378,0.0003815021424032
229,53,341655945,0,341989884,24,Male,False,0,working,7,216.801899834394,570.8340262356378,0.0003496141280336
230,54,342070556,226058165,0,7,Male,False,0,student,2,493.5765066590684,890.0807008549057,4.18220521301247e-05
231,54,342070556,0,0,19,Female,False,0,none,9,493.5765066590684,890.0807008549057,0.00010926132342473819
232,54,342070556,0,0,77,Female,False,0,none,12,493.5765066590684,890.0807008549057,0.00019305447362933333
233,54,342070556,0,0,1,Female,False,0,none,0,493.5765066590684,890.0807008549057,0.000121585360371
234,55,340978020,0,0,16,Male,False,0,none,9,327.1647025007274,312.5040798687796,0.00015298977685079996
235,55,340978020,0,342184923,41,Male,False,0,working,9,327.1647025007274,312.5040798687796,0.0005282337356351999
236,55,340978020,0,342431555,24,Male,False,0,working,8,327.1647025007274,312.5040798687796,0.00020922272632380002
237,55,340978020,0,0,84,Male,False,0,none,5,327.1647025007274,312.5040798687796,0.001076959646012
238,55,340978020,226058160,0,12,Female,False,0,student,7,327.1647025007274,312.5040798687796,3.0145172805880896e-05
239,56,341988059,0,0,72,Female,False,0,none,8,172.09638785094452,434.67293110380683,0.0008494251086845998
240,56,341988059,0,0,34,Male,False,0,none,9,172.09638785094452,434.67293110380683,0.0001640402648064
241,56,341988059,226058971,0,5,Male,False,0,student,0,172.09638785094452,434.67293110380683,4.18220521301247e-05
242,56,341988059,0,342152887,25,Male,False,0,working,12,172.09638785094452,434.67293110380683,0.0002819082082128
243,57,341981018,226058975,0,11,Female,False,0,student,6,754.5388521605969,802.1827473030714,3.0145172805880896e-05
244,57,341981018,226058165,0,13,Male,False,0,student,8,754.5388521605969,802.1827473030714,3.0145172805880896e-05
245,57,341981018,0,0,8,Male,False,0,none,3,754.5388521605969,802.1827473030714,4.18220521301247e-05
246,57,341981018,0,0,25,Male,False,0,none,12,754.5388521605969,802.1827473030714,0.00012590092617353334
247,57,341981018,0,342070460,31,Male,False,0,working,11,754.5388521605969,802.1827473030714,0.0001275868726272
248,58,342135385,0,342636489,26,Female,False,0,working,6,116.47312446105732,368.0354013540162,0.0005855016632112
249,58,342135385,0,0,58,Female,False,0,none,8,116.47312446105732,368.0354013540162,0.00031439091079619997
250,58,342135385,0,340979842,43,Female,False,0,working,11,116.47312446105732,368.0354013540162,0.00011478342074453336
251,58,342135385,0,0,60,Female,False,0,none,8,116.47312446105732,368.0354013540162,0.00032093963707539993
252,58,342135385,0,343759862,45,Male,False,0,working,12,116.47312446105732,368.0354013540162,0.0003243401902988
253,59,341356270,0,0,58,Male,False,0,none,10,280.48561208525354,197.76962504429932,0.000489235366599
254,59,341356270,0,0,18,Male,False,0,none,11,280.48561208525354,197.76962504429932,8.498102933035193e-05
255,59,341356270,0,342152867,35,Male,False,0,working,8,280.48561208525354,197.76962504429932,0.00017969031453939996
256,59,341356270,0,0,67,Male,False,0,none,12,280.48561208525354,197.76962504429932,0.00022595151913966667
257,59,341356270,343485591,0,11,Male,False,0,student,6,280.48561208525354,197.76962504429932,4.80730618754231e-05
258,59,341356270,0,342047835,30,Male,False,0,working,12,280.48561208525354,197.76962504429932,0.0003503633073026667
259,60,342084865,345052178,0,15,Female,False,0,student,12,441.02826482707565,796.2407773953594,7.891095580675536e-05
260,60,342084865,0,0,37,Female,False,0,none,6,441.02826482707565,796.2407773953594,0.00023103040440779996
261,60,342084865,0,0,31,Female,False,0,none,8,441.02826482707565,796.2407773953594,0.0001913803089408
262,61,342541978,0,342542046,29,Male,False,0,working,11,834.7686116700045,550.2694464405871,0.0001355856128022667
263,61,342541978,342542001,0,8,Male,False,0,student,3,834.7686116700045,550.2694464405871,6.336598163834499e-05
264,61,342541978,0,0,28,Male,False,0,none,10,834.7686116700045,550.2694464405871,0.000145270299431
265,61,342541978,0,0,20,Male,False,0,none,10,834.7686116700045,550.2694464405871,0.000218508830021
266,61,342541978,0,0,36,Male,False,0,none,10,834.7686116700045,550.2694464405871,0.000400626948922
267,62,341477897,0,341660521,38,Female,False,0,working,11,470.19124269428863,837.8340064241113,0.00011979354302626666
268,62,341477897,0,0,20,Female,False,0,none,12,470.19124269428863,837.8340064241113,0.00018937431935153333
